Template-dependent RNA polymerase from black beetle virus-infected Drosophila melanogaster cells,2416118,10.1016/0042-6822(85)90139-4,Infection of cultured cells of Drosophila melanogaster with black beetle virus (BBV) induces an RNA polymerase that is bound to cellular particulate material in a complex with a template RNA. We have solubilized the polymerase by treatment of the relevant particulates with detergents such as dodecyl-beta-D-maltoside. The polymerase activity was made dependent upon exogenous RNA by destruction of the endogenous template RNA with micrococcal nuclease. Addition of BBV RNA1 or RNA2 induced synthesis of full-length negative-strand RNA isolated as a double-stranded complex with the added RNA. Newly synthesized plus strands were also detected in the RNA2 complexes. Certain other viral RNAs also induced synthesis of their negative strands.,1985,"K Saunders, P Kaesberg, K Saunders, P Kaesberg"
"tudor, a gene required for assembly of the germ plasm in Drosophila melanogaster",3935320,10.1016/0092-8674(85)90015-7,"Developmental analysis of a newly isolated maternal effect grandchildless mutant, tudor (tud), in Drosophila melanogaster indicates that tud+ activity is required during oogenesis for the determination and/or formation of primordial germ cells (pole cells) and for normal embryonic abdominal segmentation. Regardless of their genotype, progeny of females homozygous for strong alleles (tud1 and tud3) never form pole cells, apparently lack polar granules in the germ plasm, and approximately 40% of them die during late embryogenesis exhibiting severe abdominal segmentation pattern defects. Females carrying weak allele, tud4, produce progeny with some functional pole cells and form polar granules approximately one-third the size of those observed in wild-type oocytes and embryos. No segmentation abnormalities are observed in the inviable embryos derived from tud4/tud4 females.",1985,"R E Boswell, A P Mahowald, R E Boswell, A P Mahowald"
Measurement of Fitness and Its Components in Six Laboratory Strains of DROSOPHILA MELANOGASTER,17246227,,"Six laboratory strains of Drosophila melanogaster were used to measure ""net fitness"" and its components by interspecific competition with D. hydei using 100 experimental populations. The ""total competitive ability,"" an estimate of net fitness measured in these competition experiments, was tightly correlated with another measure of net fitness, the population size, in single-species experiments (phenotypic correlation r(p) = 0.675 and genotypic correlation r(g) = 0.997). Other components of fitness were also measured simultaneously, and the correlation with the net fitness was calculated. The very high correlation between two measurements of net fitness and lower correlations between net fitness and components of fitness suggests that these net fitness measures are more reliable estimates of the ""real net fitness"" than the components of fitness.",1984,"T Yamazaki, T Yamazaki"
Biochemical and molecular analysis of naturally occurring Adh variants in Drosophila melanogaster,6410397,10.1073/pnas.80.15.4798,"The results of a detailed analysis of the biochemical and molecular basis of alcohol dehydrogenase (ADH) activity variation existing among six naturally occurring and one ethyl methanesulfonate-induced Adh variant strain of Drosophila melanogaster are presented. Significant specific activity differences exist among the strains but the majority of ADH activity variation can be accounted for by differences in levels of ADH protein. These protein level differences can, in turn, be accounted for by ADH synthesis rate variation, which positively correlates with in vivo levels of cytoplasmic Adh mRNA. The functional variability is correlated with known structural variation in and around the area of the Adh gene.",1983,"S M Anderson, J F McDonald, S M Anderson, J F McDonald"
Identification of Brain Sites Controlling Female Receptivity in Mosaics of DROSOPHILA MELANOGASTER,17246106,,"We have identified cells in the brain of Drosophila melanogaster that are required to be of female genotype for receptivity to copulation with males. To do this, we determined experimental conditions in which female flies virtually always copulate, then measured the minimum amount of male courtship that is required to stimulate females to indicate their receptivity to copulation. We then observed gynandromorphs with female genitalia to determine whether the sex mosaics elicited at least the minimum amount of courtship and, if so, whether they copulated. By analyzing these gynandromorphs, in which the genotype of external and internal tissues could be ascertained, we were able to identify a group of cells in the dorsal anterior brain that, when bilaterally female, is necessary and sufficient for receptivity to copulation. This group of cells is anatomically distinct from those that are required to be of male genotype for the performance of courtship behaviors.",1983,"L Tompkins, J C Hall, L Tompkins, J C Hall"
The pattern of campaniform sensilla on the wing and haltere of Drosophila melanogaster and several of its homeotic mutants,6818316,,"A detailed mapping and description of campaniform sensilla on the wing and haltere of Drosophila melanogaster is provided. Six types of sensilla are distinguished. Similarities in the pattern of their distribution on the dorsal and ventral surfaces of each appendage, as well as between the wing and haltere, are apparent. These data are used to assess the quality of homeotic transformation in several mutants of the bithorax complex in which the halteres are transformed into wings. Flies homozygous for abxbx3pbx produce a complete inventory of wing sensilla on the homeotic appendage. In abx, bx3 and bx3pbx homozygotes the transformation of haltere into wing is incomplete, and each mutant shows characteristic fields of haltere and wing sensilla. It appears that specific regions of the anterior haltere compartment require different combinations of mutant alleles to produce a distinct homeotic transformation. Furthermore, the pbx mutation appears to influence expression of the bx3 mutation within the anterior compartment.",1982,"E S Cole, J Palka, E S Cole, J Palka"
Localization of tRNA genes of Drosophila melanogaster by in situ hybridization,6814868,10.1007/BF00288682,"Six purified tRNAs labeled with 125I by chemical or enzymatic methods were hybridized to polytene chromosomes of Drosophila melanogaster. The main chromosomal regions of hybridization wer: tRNAGly(GGA), 58A, 84C, and 90E; tRNALeu(2), 44E, 66B5-8, and 79F; tRNASer(2b), 86A, 88A9-12, and 94A6-8; tRNAThr(3), 47F and 87B; tRNAThr(4), 93A1-2; and tRNATyr(1 gamma), 19F, 22F-23A, 41, 50C1-4 and 85A. At 50C the hybridization of tRNATyr(1 gamma) was polymorphic in the giant strains. When the hybridization of three valine isoacceptors studied previously was re-investigated, it was found that only one hybridization site, 90BC, was shared between tRNAVal(3b) and tRNAVal(4). tRNAVal(3a) did not have any sites in common with the other two.",1982,"S Hayashi, I C Gillam, T A Grigliatti, G M Tener, S Hayashi, I C Gillam, T A Grigliatti, G M Tener"
Genetically induced mitotic exchange in the heterochromatin of Drosophila melanogaster,6806143,,"Multiple copies of the 18S and 28S ribosomal RNA cistrons are present in both the X and Y chromosomes of Drosophila melanogaster. Data are presented here that identify a locus, Rex, that causes exchange-like events between duplicated ribosomal complexes at the ends of an attached-XY chromosome. Rex: (1) is close to or in the basal heterochromatin of the X chromosome; (2) is semidominant and (its effect) is temperature sensitive; (3) acts maternally; and (4) affects behavior of paternally derived attached-XY chromosomes shortly after fertilization. Though, at this point, the existence of Rex is known only from its effects on behavior of a particular compound chromosome, it presents intriguing possibilities for understanding regulation of chromosome behavior and organization of the ribosomal cistrons.",1981,"L G Robbins, L G Robbins"
Developmental stability opf Drosophila melanogaster under artificial and natural selection in constant and fluctuating environments,6781983,,"Populations of Drosophila melanogaster in constant 25 degrees and fluctuating 20/29 degrees environments showed increases in developmental stability, indicated by decreases in bilateral asymmetry of sterno-pleural chaeta number. In both environments, rates of decrease in asymmetry were greater under natural selection (control lines) than under artificial stabilizing selection. Overall mean asymmetry was greater in the fluctuating environment.--There was no evidence that decreased asymmetry was due to heterozygosity, and the decline in asymmetry was not explained by the decline in chaeta number in the lines under natural selection. However, the decline was consistent with changes in total phenotypic variance and environmental variance.--The divergence between lines after 39 generations of selection was seen in differences in asymmetry and also in the genotype-environment interaction expressed in cross-culturing experiments.",1980,"B P Bradley, B P Bradley"
6-Phosphogluconate dehydrogenase from Drosophila melanogaster. I. Purification and properties of the A isozyme,6770845,10.1007/BF00504362,"6-Phosphogluconate dehydrogenase is evident at all developmental stages of Drosophila melanogaster. The activity level is highest in early third instar larvae and declines to a lower, but relatively constant, level at all later stages of development. The enzyme is localized in the cytosolic portion of the cell. The A-isozymic form of 6-phosphogluconate dehydrogenase was purified to homogeneity and has a molecular weight of 105,000. The enzyme is a dimer consisting of subunits with molecular weights of 55,000 and 53,000. For the oxidative decarboxylation of 6-phosphogluconate the Km for substrate is 81 muM while that for NADP+ is 22.3 muM. The optimum pH for activity is 7.8 while the optimum temperature is 37 C.",1980,"J H Williamson, D Krochko, B W Geer, J H Williamson, D Krochko, B W Geer"
"Genetic and cytogenetic studies of four glycolytic enzymes in Drosophila melanogaster: aldolase, triosephosphate isomerase, 3-phosphoglycerate kinase, and phosphoglucomutase",161506,10.1007/BF00502135,"Four glycolytic enzymes in Drosophila melanogaster have been genetically and/or cytogenetically mapped. The structural gene for aldolase (Ald) has been genetically mapped to 3-91.5 and cytogenetically localized to 97A-B. Tpi, the structural gene for triosephosphate isomerase, has been genetically mapped to 3-101.3 and cytogenetically localized to 99B-E. Utilizing closer-flanking markers than the previous mapping, Pgk, the structural gene for 3-phosphoglycerate kinase, has been mapped to 2-5.9; cytogenetically it was found to lie in the interval between 22D and 23E3. The cytogenetic locataion of Pgm, the structural gene for phosphoglucomutase which has been located genetically at 3-43.4, was determined to be in 72D1-5.",1979,"R A Voelker, S Ohnishi, C H Langley, R A Voelker, S Ohnishi, C H Langley"
Mutagenicity studies with halothane in Drosophila melanogaster,110175,10.1097/00000542-197906000-00007,"Halothane was investigated for its mutagenic effects in Drosophila melanogaster. The induction of sex-linked recessive lethals was used as an indicator of genetic damage. Adult male flies were exposed to halothane either for 14 days at 1,000 or 1,600 ppm (v/v) or for one or two days in 2,100 or 20,000 ppm. In several experiments slight increases of the mutation frequency were observed. For the pooled data of the 14 day-exposure experiments, the increase amounted to a doubling of the spontaneous rate, just reaching the level of 5 per cent significance. The authors consider this a borderline result, indicating, with a fair degree of probability, that halothane has weak mutagenic activity, under the conditions studied.",1979,"P G Kramers, A G Burm, P G Kramers, A G Burm"
Correlations between chromosome segments and fitness in Drosophila melanogaster III. Differential genetic responses to zinc sulfate and selenocystine,121061,10.1139/g78-065,"Genetic X environmental interactions are examined at an intrachromosomal level in Drosophila melanogaster. With respect to two fitness components, egg production and egg-to-adult viability, evidence is provided that different segments of the X chromosome are affected differently by each of the chemical substances, zinc sulfate and selenocystine. The extent of a segment's effect on a trait is not always parallelled by the extent of its association with that trait's sensitivity to chemical treatment. Both attributes are functions of the genetical background. The degree of dominance of each segment is not always greater in the chemical environments, a finding inconsistent with Parson's concept of ""extreme-environment heterosis"".",1978,"W Chapco, S G Jones, W B McConnell, W Chapco, S G Jones, W B McConnell"
Sensitivity of wild type and recombination-deficient strains of Drosophila melanogaster to ultraviolet radiation,408677,10.1016/0027-5107(77)90114-2,"The sensitivity of Drosophila melanogaster to ultraviolet light has been studied in wild type and recombination-deficient strains. Survival was measured as the proportion of irradiated embryos or larvae which developed to adult flies. In view of the fact that males of this species do not participate in meiotic recombination, emphasis was placed on the relative sensitivity of males and females. The results show that young wild type male larvae are more sensitive to UV radiation than are young female larvae. This difference in sensitivity, however, is not apparent in some recombination-deficient strains. In addition, young embryos of the recombination-deficient strain Df(3)sbd105/T(2;E)Xa are exceptionally sensitive to UV radiation.",1977,"S D Donini, J B Boyd, S D Donini, J B Boyd"
Genetics of acetylcholinesterase in Drosophila melanogaster,821817,,"Genes in Drosophila melanogaster that control acetylcholinesterase (AChE) were searched for by segmental aneuploidy techniques. Homogenates of flies containing duplications or deletions for different segments were assayed for enzyme activity. A region on the third chromosome was found for which flies having one dose consistently gave lower AChE activity than euploid flies, which in turn had lower activity than flies with three doses. The activity differences were in the approximate ratio 1:2:3. Fine structure deletion mapping within this region revealed a very small segment for which one-dose flies have approximately half-normal activity. To obtain putative AchE-null mutations, lethal mutations within this region were assayed. Four allelic lethals have approximately half-normal activity in heterozygous condition. These lethals probably define the structural locus (symbol: Ace) for AchE.",1976,"J C Hall, D R Kankel, J C Hall, D R Kankel"
Multiple pheromone system controlling mating in Drosophila melanogaster,813229,10.1073/pnas.73.2.591,"The signals essential to Drosophila melanogaster courtship include pheromones emitted by the female which stimulate the male to court and pheromones emitted by the courting male which stimulate the female to accept. Genetic variation among these phermones is a common (if not universal) requirement for stimulation of either sex. The signal from the courting male to the female involves both a volatile and a nonvolatile component. The volatile component is associated with loci on the second and/or third chromosomes, while the monvolatile component is associated with the X and/or fourth chromosomes. This widespread distribution in the genome of loci controlling various components in the communication network inevitably results in linkage associations with other loci. The genetic array of gametes was limited. When combined with the negative assortitative mating pattern produced by the stimulation by dissimilar pheromones, linkage disequilibrium creates a strong counterforce to inbreeding during population bottlenecks.",1976,"W W Averhoff, R H Richardson, W W Averhoff, R H Richardson"
[Snythesis of mucoprotein secretion in the salivary glands of Drosophila melanogaster IIIrd instar larvae],814516,,"The process of mucoprotein (glue) accumulation is described. This substance is secreted by salivary glands of the III instar larvae of Drosophila melanogaster. Granules of the secretory substance appear in the glandular cells 90 hrs after egg laying. Its secretion takes place within 120 hrs. The template RNA of glue proteins appears to be synthesized within the range of 72-85 hrs since actinomycin treatment of larvae at this time suppresses the formation of secretory substance. The portion of secretory proteins amounts to 23-32% of the total gland protein. In a mutant, 13tl, deficient by the absence of pupation, no PAS-positive, staining of glands or secretory granules identified under the phase-contrast microscope was found. A possible participation of fat body in the formation of mucoprotein secretory substance is discussed.",1975,"N N Kolesnikov, I F Zhimulev, N N Kolesnikov, I F Zhimulev"
Regulation of ribosomal RNA and 5s RNA synthesis in Drosophila melanogaster. I. Bobbed mutants,4630583,,"Analysis of the rates and amounts of rRNA and 5s RNA synthesized in Drosophila melanogaster bobbed mutants was done by using acrylamide-gel electrophoresis. The results show that the amounts of rRNA synthesized are constant, although the rates of rRNA synthesis in bb's are reduced to 30% of the wild-type level. The rates of synthesis of 5s RNA were constant. The rate of synthesis of the two kinds of molecules that enter in equimolar amounts into the mature ribosome is non-coordinated.-The rates of rRNA synthesis were shown to be proportional to the length of the scutellar bristles, supporting the notion that in trichogen cells there is no developmental delay, but the size of the bristle depends directly on the rate of rRNA synthesis.",1972,"R Weinmann, R Weinmann"
Temperature-sensitive mutations in Drosophila melanogaster. IX. Dominant cold-sensitive lethals on the autosomes,4622446,,"Ethyl methanesulfonate-treated autosomes were screened for the presence of dominant cold-sensitive (DCS) lethal mutations in Drosophila melanogaster. None was found among 6,552 treated and 168 untreated third chromosomes. Twenty-three DCS-L chromosomes which caused death at 17 degrees C but survived at 22 degrees C and 29 degrees C were recovered from 5,046 mutagenized chromosome 2's.-The DCS-L mutations all mapped around dp and appeared to be functionally allelic. Lethality of heterozygotes for most of the DCS-L's occurred over a prolonged interval from the embryonic through the larval instars. Prolonged incubation at 17 degrees C did not demonstrate any maternal effect on zygotic survival.",1972,"R Rosenbluth, D Ezell, D T Suzuki, R Rosenbluth, D Ezell, D T Suzuki"
Genetic heterogeneity among the founders of laboratory populations of Drosophila melanogaster : V. Sternopleural and abdominal chaetae in the same strains,24435942,10.1007/BF00285409,"1. Single inseminated females of Drosophila melanogaster derived from the same population led to discrete strains for both Sternopleural and abdominal chaeta number in agreement with other work, which indicates that the wild populations have genes polymorphic for these traits. Variability varied significantly between strains for Sternopleural but not abdominal chaeta number. 2. Overall, the data show a weak correlation between the two traits. Considering this by strain, the correlations go from negative (but not significantly < 0) to positive (but significantly > 0). Therefore just as the rate of response to directional selection has been shown to be extremely rapid when based on strains extreme in the direction of the required selection response, it seems that a similar process may be useful for directional selection based on two traits simultaneously, by using only those strains showing a positive correlation.",1970,"P A Parsons, P A Parsons"
